Time,Intermittent phase,Intermittent mode,Pressure [hPa],Salinity [ä],O_ [% air sat.],O_ MovAvg [% air sat.],O_ Phase,O_ Amplitude,Temperature [¡C],Temperature MovAvg [¡C],Temperature used for compensation [¡C],PowerX4-EAC7 voltage [V] (flush),PowerX4-EAC7 relay number (flush),PowerX4-EAC7 relay state (flush),PowerX4-EAC7 relay current [mA] (flush),PowerX4-EAC7 parent voltage [V] (recirc),PowerX4-EAC7 relay number (recirc),PowerX4-EAC7 relay state (recirc),PowerX4-EAC7 relay current [mA] (recirc)
5:03:23 PM,W27,RITW,1013.25,29.13,88.78,88.78,25.46,7018,40.1,40.1,40.1,112000,2,OFF,0,112000,1,ON,341
5:03:24 PM,W27,RITW,1013.25,29.13,89.39,89.39,25.39,6995,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,341
5:03:25 PM,W27,RITW,1013.25,29.13,89.66,89.66,25.36,6976,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,341
5:03:26 PM,W27,RITW,1013.25,29.13,90.18,90.18,25.3,6962,40.12,40.12,40.12,112000,2,OFF,0,112000,1,ON,341
5:03:27 PM,W27,RITW,1013.25,29.13,90.46,90.46,25.27,6945,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,341
5:03:28 PM,W27,RITW,1013.25,29.13,90.45,90.45,25.27,6937,40.12,40.12,40.12,112000,2,OFF,0,112000,1,ON,341
5:03:29 PM,W27,RITW,1013.25,29.13,91.28,91.28,25.18,6920,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,341
5:03:30 PM,W27,RITW,1013.25,29.13,91.19,91.19,25.19,6910,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,341
5:03:31 PM,W27,RITW,1013.25,29.13,91.74,91.74,25.13,6896,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,341
5:03:32 PM,W27,RITW,1013.25,29.13,91.57,91.57,25.15,6895,40.1,40.1,40.1,112000,2,OFF,0,112000,1,ON,341
5:03:33 PM,W27,RITW,1013.25,29.13,91.85,91.85,25.12,6885,40.1,40.1,40.1,112000,2,OFF,0,112000,1,ON,341
5:03:34 PM,W27,RITW,1013.25,29.13,92.03,92.03,25.1,6884,40.1,40.1,40.1,112000,2,OFF,0,112000,1,ON,341
5:03:35 PM,W27,RITW,1013.25,29.13,92.22,92.22,25.08,6872,40.1,40.1,40.1,112000,2,OFF,0,112000,1,ON,341
5:03:36 PM,W27,RITW,1013.25,29.13,91.76,91.76,25.13,6876,40.1,40.1,40.1,112000,2,OFF,0,112000,1,ON,341
5:03:37 PM,W27,RITW,1013.25,29.13,92.11,92.11,25.09,6868,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,341
5:03:38 PM,W27,RITW,1013.25,29.13,92.29,92.29,25.07,6861,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,341
5:03:39 PM,W27,RITW,1013.25,29.13,92.2,92.2,25.08,6870,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,341
5:03:40 PM,W27,RITW,1013.25,29.13,92.56,92.56,25.04,6861,40.12,40.12,40.12,112000,2,OFF,0,112000,1,ON,341
5:03:41 PM,W27,RITW,1013.25,29.13,92.74,92.74,25.02,6858,40.12,40.12,40.12,112000,2,OFF,0,112000,1,ON,340
5:03:42 PM,W27,RITW,1013.25,29.13,92.57,92.57,25.04,6860,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,340
5:03:43 PM,W27,RITW,1013.25,29.13,92.74,92.74,25.02,6851,40.12,40.12,40.12,112000,2,OFF,0,112000,1,ON,340
5:03:44 PM,W27,RITW,1013.25,29.13,92.46,92.46,25.05,6854,40.12,40.12,40.12,112000,2,OFF,0,112000,1,ON,340
5:03:45 PM,W27,RITW,1013.25,29.13,92.65,92.65,25.03,6855,40.12,40.12,40.12,112000,2,OFF,0,112000,1,ON,340
5:03:46 PM,W27,RITW,1013.25,29.13,92.54,92.54,25.04,6855,40.13,40.13,40.13,112000,2,OFF,0,112000,1,ON,340
5:03:47 PM,W27,RITW,1013.25,29.13,92.43,92.43,25.05,6854,40.14,40.14,40.14,112000,2,OFF,0,112000,1,ON,340
5:03:48 PM,W27,RITW,1013.25,29.13,92.45,92.45,25.05,6852,40.13,40.13,40.13,112000,2,OFF,0,112000,1,ON,340
5:03:49 PM,W27,RITW,1013.25,29.13,92.36,92.36,25.06,6856,40.13,40.13,40.13,112000,2,OFF,0,112000,1,ON,340
5:03:50 PM,W27,RITW,1013.25,29.13,92.26,92.26,25.07,6855,40.13,40.13,40.13,112000,2,OFF,0,112000,1,ON,340
5:03:51 PM,W27,RITW,1013.25,29.13,92.65,92.65,25.03,6853,40.12,40.12,40.12,112000,2,OFF,0,112000,1,ON,340
5:03:52 PM,W27,RITW,1013.25,29.13,92.11,92.11,25.09,6853,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,340
5:03:53 PM,W27,RITW,1013.25,29.13,92.39,92.39,25.06,6849,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,340
5:03:54 PM,W27,RITW,1013.25,29.13,92.4,92.4,25.06,6852,40.1,40.1,40.1,112000,2,OFF,0,112000,1,ON,340
5:03:55 PM,W27,RITW,1013.25,29.13,92.59,92.59,25.04,6852,40.1,40.1,40.1,112000,2,OFF,0,112000,1,ON,340
5:03:56 PM,W27,RITW,1013.25,29.13,92.57,92.57,25.04,6852,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,340
5:03:57 PM,W27,RITW,1013.25,29.13,92.67,92.67,25.03,6850,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,340
5:03:58 PM,W27,RITW,1013.25,29.13,93.01,93.01,24.99,6850,40.13,40.13,40.13,112000,2,OFF,0,112000,1,ON,340
5:03:59 PM,W27,RITW,1013.25,29.13,92.64,92.64,25.03,6854,40.13,40.13,40.13,112000,2,OFF,0,112000,1,ON,340
5:04:00 PM,W27,RITW,1013.25,29.13,92.64,92.64,25.03,6857,40.13,40.13,40.13,112000,2,OFF,0,112000,1,ON,340
5:04:01 PM,W27,RITW,1013.25,29.13,92.53,92.53,25.04,6857,40.14,40.14,40.14,112000,2,OFF,0,112000,1,ON,340
5:04:02 PM,W27,RITW,1013.25,29.13,92.73,92.73,25.02,6857,40.13,40.13,40.13,112000,2,OFF,0,112000,1,ON,340
5:04:03 PM,W27,RITW,1013.25,29.13,92.45,92.45,25.05,6857,40.13,40.13,40.13,112000,2,OFF,0,112000,1,ON,340
5:04:04 PM,W27,RITW,1013.25,29.13,92.08,92.08,25.09,6855,40.13,40.13,40.13,112000,2,OFF,0,112000,1,ON,340
5:04:05 PM,W27,RITW,1013.25,29.13,92.62,92.62,25.03,6853,40.14,40.14,40.14,112000,2,OFF,0,112000,1,ON,340
5:04:06 PM,W27,RITW,1013.25,29.13,92.64,92.64,25.03,6857,40.13,40.13,40.13,112000,2,OFF,0,112000,1,ON,340
5:04:07 PM,W27,RITW,1013.25,29.13,92.54,92.54,25.04,6851,40.13,40.13,40.13,112000,2,OFF,0,112000,1,ON,340
5:04:08 PM,W27,RITW,1013.25,29.13,92.26,92.26,25.07,6856,40.13,40.13,40.13,112000,2,OFF,0,112000,1,ON,340
5:04:09 PM,W27,RITW,1013.25,29.13,92.09,92.09,25.09,6861,40.12,40.12,40.12,112000,2,OFF,0,112000,1,ON,340
5:04:10 PM,W27,RITW,1013.25,29.13,92.95,92.95,25,6857,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,340
5:04:11 PM,W27,RITW,1013.25,29.13,92.31,92.31,25.07,6854,40.1,40.1,40.1,112000,2,OFF,0,112000,1,ON,340
5:04:12 PM,W27,RITW,1013.25,29.13,92.68,92.68,25.03,6861,40.1,40.1,40.1,112000,2,OFF,0,112000,1,ON,340
5:04:13 PM,W27,RITW,1013.25,29.13,92.67,92.67,25.03,6859,40.11,40.11,40.11,112000,2,OFF,0,112000,1,ON,340
5:04:14 PM,W27,RITW,1013.25,29.13,92.28,92.28,25.07,6858,40.12,40.12,40.12,112000,2,OFF,0,112000,1,ON,340
5:04:15 PM,W27,RITW,1013.25,29.13,92.37,92.37,25.06,6858,40.12,40.12,40.12,112000,2,OFF,0,112000,1,ON,340
5:04:16 PM,W27,RITW,1013.25,29.13,92.33,92.33,25.06,6858,40.15,40.15,40.15,112000,2,OFF,0,112000,1,ON,340
5:04:17 PM,M27,RITM,1013.25,29.13,92.14,92.14,25.08,6861,40.15,40.15,40.15,112000,2,OFF,0,112000,1,ON,340
5:04:18 PM,M27,RITM,1013.25,29.13,92.22,92.22,25.07,6854,40.16,40.16,40.16,112000,2,OFF,0,112000,1,ON,340
5:04:19 PM,M27,RITM,1013.25,29.13,92.4,92.4,25.05,6858,40.16,40.16,40.16,112000,2,OFF,0,112000,1,ON,340
5:04:20 PM,M27,RITM,1013.25,29.13,91.65,91.65,25.13,6864,40.17,40.17,40.17,112000,2,OFF,0,112000,1,ON,340
5:04:21 PM,M27,RITM,1013.25,29.13,92.29,92.29,25.06,6858,40.17,40.17,40.17,112000,2,OFF,0,112000,1,ON,340
5:04:22 PM,M27,RITM,1013.25,29.13,92.12,92.12,25.08,6861,40.16,40.16,40.16,112000,2,OFF,0,112000,1,ON,340
5:04:23 PM,M27,RITM,1013.25,29.13,92.14,92.14,25.08,6863,40.15,40.15,40.15,112000,2,OFF,0,112000,1,ON,340
5:04:24 PM,M27,RITM,1013.25,29.13,91.96,91.96,25.1,6863,40.15,40.15,40.15,112000,2,OFF,0,112000,1,ON,340
5:04:25 PM,M27,RITM,1013.25,29.13,92.64,92.64,25.03,6864,40.13,40.13,40.13,112000,2,OFF,0,112000,1,ON,340
5:04:26 PM,M27,RITM,1013.25,29.13,92.25,92.25,25.07,6866,40.14,40.14,40.14,112000,2,OFF,0,112000,1,ON,340
5:04:27 PM,M27,RITM,1013.25,29.13,92.33,92.33,25.06,6863,40.15,40.15,40.15,112000,2,OFF,0,112000,1,ON,340
5:04:28 PM,M27,RITM,1013.25,29.13,92.22,92.22,25.07,6864,40.16,40.16,40.16,112000,2,OFF,0,112000,1,ON,340
5:04:29 PM,M27,RITM,1013.25,29.13,92.29,92.29,25.06,6871,40.17,40.17,40.17,112000,2,OFF,0,112000,1,ON,340
5:04:30 PM,M27,RITM,1013.25,29.13,92.5,92.5,25.04,6866,40.16,40.16,40.16,112000,2,OFF,0,112000,1,ON,340
5:04:31 PM,M27,RITM,1013.25,29.13,92.05,92.05,25.09,6867,40.15,40.15,40.15,112000,2,OFF,0,112000,1,ON,339
5:04:32 PM,M27,RITM,1013.25,29.13,92.14,92.14,25.08,6868,40.15,40.15,40.15,112000,2,OFF,0,112000,1,ON,339
5:04:33 PM,M27,RITM,1013.25,29.13,91.96,91.96,25.1,6871,40.15,40.15,40.15,112000,2,OFF,0,112000,1,ON,339
5:04:34 PM,M27,RITM,1013.25,29.13,92.22,92.22,25.07,6870,40.16,40.16,40.16,112000,2,OFF,0,112000,1,ON,339
5:04:35 PM,M27,RITM,1013.25,29.13,92,92,25.09,6869,40.18,40.18,40.18,112000,2,OFF,0,112000,1,ON,339
5:04:36 PM,M27,RITM,1013.25,29.13,91.91,91.91,25.1,6870,40.18,40.18,40.18,112000,2,OFF,0,112000,1,ON,339
5:04:37 PM,M27,RITM,1013.25,29.13,92.37,92.37,25.05,6871,40.18,40.18,40.18,112000,2,OFF,0,112000,1,ON,339
5:04:38 PM,M27,RITM,1013.25,29.13,92,92,25.09,6864,40.18,40.18,40.18,112000,2,OFF,0,112000,1,ON,339
5:04:39 PM,M27,RITM,1013.25,29.13,91.82,91.82,25.11,6870,40.18,40.18,40.18,112000,2,OFF,0,112000,1,ON,339
5:04:40 PM,M27,RITM,1013.25,29.13,92.02,92.02,25.09,6869,40.17,40.17,40.17,112000,2,OFF,0,112000,1,ON,339
5:04:41 PM,M27,RITM,1013.25,29.13,91.72,91.72,25.12,6872,40.18,40.18,40.18,112000,2,OFF,0,112000,1,ON,339
5:04:42 PM,M27,RITM,1013.25,29.13,91.89,91.89,25.1,6878,40.19,40.19,40.19,112000,2,OFF,0,112000,1,ON,340
5:04:43 PM,M27,RITM,1013.25,29.13,91.71,91.71,25.12,6873,40.19,40.19,40.19,112000,2,OFF,0,112000,1,ON,340
5:04:44 PM,M27,RITM,1013.25,29.13,91.72,91.72,25.12,6874,40.18,40.18,40.18,112000,2,OFF,0,112000,1,ON,340
5:04:45 PM,M27,RITM,1013.25,29.13,92.25,92.25,25.06,6873,40.2,40.2,40.2,112000,2,OFF,0,112000,1,ON,340
5:04:46 PM,M27,RITM,1013.25,29.13,91.89,91.89,25.1,6869,40.19,40.19,40.19,112000,2,OFF,0,112000,1,ON,340
5:04:47 PM,M27,RITM,1013.25,29.13,91.33,91.33,25.16,6872,40.2,40.2,40.2,112000,2,OFF,0,112000,1,ON,340
5:04:48 PM,M27,RITM,1013.25,29.13,91.8,91.8,25.11,6877,40.19,40.19,40.19,112000,2,OFF,0,112000,1,ON,340
5:04:49 PM,M27,RITM,1013.25,29.13,92.17,92.17,25.07,6876,40.19,40.19,40.19,112000,2,OFF,0,112000,1,ON,340
5:04:50 PM,M27,RITM,1013.25,29.13,91.72,91.72,25.12,6874,40.18,40.18,40.18,112000,2,OFF,0,112000,1,ON,340
5:04:51 PM,M27,RITM,1013.25,29.13,91.72,91.72,25.12,6879,40.18,40.18,40.18,112000,2,OFF,0,112000,1,ON,340
5:04:52 PM,M27,RITM,1013.25,29.13,91.53,91.53,25.14,6876,40.19,40.19,40.19,112000,2,OFF,0,112000,1,ON,340
5:04:53 PM,M27,RITM,1013.25,29.13,91.25,91.25,25.17,6879,40.19,40.19,40.19,112000,2,OFF,0,112000,1,ON,340
5:04:54 PM,M27,RITM,1013.25,29.13,91.62,91.62,25.13,6882,40.19,40.19,40.19,112000,2,OFF,0,112000,1,ON,340
5:04:55 PM,M27,RITM,1013.25,29.13,91.51,91.51,25.14,6884,40.2,40.2,40.2,112000,2,OFF,0,112000,1,ON,340
5:04:56 PM,M27,RITM,1013.25,29.13,91.77,91.77,25.11,6884,40.21,40.21,40.21,112000,2,OFF,0,112000,1,ON,340
5:04:57 PM,M27,RITM,1013.25,29.13,91.68,91.68,25.12,6881,40.21,40.21,40.21,112000,2,OFF,0,112000,1,ON,340
5:04:58 PM,M27,RITM,1013.25,29.13,91.83,91.83,25.1,6883,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,340
5:04:59 PM,M27,RITM,1013.25,29.13,91.08,91.08,25.18,6883,40.24,40.24,40.24,112000,2,OFF,0,112000,1,ON,340
5:05:00 PM,M27,RITM,1013.25,29.13,91.74,91.74,25.11,6884,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,340
5:05:01 PM,M27,RITM,1013.25,29.13,91.65,91.65,25.12,6881,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,340
5:05:02 PM,M27,RITM,1013.25,29.13,91.45,91.45,25.14,6882,40.24,40.24,40.24,112000,2,OFF,0,112000,1,ON,338
5:05:03 PM,M27,RITM,1013.25,29.13,91.27,91.27,25.16,6883,40.24,40.24,40.24,112000,2,OFF,0,112000,1,ON,338
5:05:04 PM,M27,RITM,1013.25,29.13,91.19,91.19,25.17,6883,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,338
5:05:05 PM,M27,RITM,1013.25,29.13,91.6,91.6,25.12,6884,40.26,40.26,40.26,112000,2,OFF,0,112000,1,ON,338
5:05:06 PM,M27,RITM,1013.25,29.13,91.36,91.36,25.15,6886,40.24,40.24,40.24,112000,2,OFF,0,112000,1,ON,338
5:05:07 PM,M27,RITM,1013.25,29.13,91.54,91.54,25.13,6889,40.24,40.24,40.24,112000,2,OFF,0,112000,1,ON,338
5:05:08 PM,M27,RITM,1013.25,29.13,91.45,91.45,25.14,6885,40.24,40.24,40.24,112000,2,OFF,0,112000,1,ON,338
5:05:09 PM,M27,RITM,1013.25,29.13,91.72,91.72,25.11,6893,40.24,40.24,40.24,112000,2,OFF,0,112000,1,ON,338
5:05:10 PM,M27,RITM,1013.25,29.13,91.56,91.56,25.13,6885,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,338
5:05:11 PM,M27,RITM,1013.25,29.13,91.19,91.19,25.17,6889,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,338
5:05:12 PM,M27,RITM,1013.25,29.13,91.56,91.56,25.13,6883,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,339
5:05:13 PM,M27,RITM,1013.25,29.13,91.85,91.85,25.1,6889,40.22,40.22,40.22,112000,2,OFF,0,112000,1,ON,339
5:05:14 PM,M27,RITM,1013.25,29.13,91.46,91.46,25.14,6886,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,339
5:05:15 PM,M27,RITM,1013.25,29.13,91.76,91.76,25.11,6888,40.22,40.22,40.22,112000,2,OFF,0,112000,1,ON,339
5:05:16 PM,M27,RITM,1013.25,29.13,91.1,91.1,25.18,6890,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,339
5:05:17 PM,M27,RITM,1013.25,29.13,91.19,91.19,25.17,6889,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,339
5:05:18 PM,M27,RITM,1013.25,29.13,91.46,91.46,25.14,6886,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,339
5:05:19 PM,M27,RITM,1013.25,29.13,91.1,91.1,25.18,6893,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,339
5:05:20 PM,M27,RITM,1013.25,29.13,91.21,91.21,25.17,6892,40.22,40.22,40.22,112000,2,OFF,0,112000,1,ON,339
5:05:21 PM,M27,RITM,1013.25,29.13,91.31,91.31,25.16,6893,40.21,40.21,40.21,112000,2,OFF,0,112000,1,ON,339
5:05:22 PM,M27,RITM,1013.25,29.13,91.11,91.11,25.18,6893,40.22,40.22,40.22,112000,2,OFF,0,112000,1,ON,340
5:05:23 PM,M27,RITM,1013.25,29.13,91.57,91.57,25.13,6890,40.22,40.22,40.22,112000,2,OFF,0,112000,1,ON,340
5:05:24 PM,M27,RITM,1013.25,29.13,91.3,91.3,25.16,6891,40.22,40.22,40.22,112000,2,OFF,0,112000,1,ON,340
5:05:25 PM,M27,RITM,1013.25,29.13,91.56,91.56,25.13,6895,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,340
5:05:26 PM,M27,RITM,1013.25,29.13,91.28,91.28,25.16,6898,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,340
5:05:27 PM,M27,RITM,1013.25,29.13,91.37,91.37,25.15,6896,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,340
5:05:28 PM,M27,RITM,1013.25,29.13,91.36,91.36,25.15,6895,40.24,40.24,40.24,112000,2,OFF,0,112000,1,ON,340
5:05:29 PM,M27,RITM,1013.25,29.13,91.27,91.27,25.16,6900,40.24,40.24,40.24,112000,2,OFF,0,112000,1,ON,340
5:05:30 PM,M27,RITM,1013.25,29.13,91.17,91.17,25.17,6897,40.24,40.24,40.24,112000,2,OFF,0,112000,1,ON,340
5:05:31 PM,M27,RITM,1013.25,29.13,91.27,91.27,25.16,6893,40.24,40.24,40.24,112000,2,OFF,0,112000,1,ON,340
5:05:32 PM,M27,RITM,1013.25,29.13,91.17,91.17,25.17,6895,40.24,40.24,40.24,112000,2,OFF,0,112000,1,ON,338
5:05:33 PM,M27,RITM,1013.25,29.13,91.28,91.28,25.16,6896,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,338
5:05:34 PM,M27,RITM,1013.25,29.13,91.01,91.01,25.19,6895,40.23,40.23,40.23,112000,2,OFF,0,112000,1,ON,338
5:05:35 PM,M27,RITM,1013.25,29.13,90.89,90.89,25.2,6899,40.25,40.25,40.25,112000,2,OFF,0,112000,1,ON,338
5:05:36 PM,M27,RITM,1013.25,29.13,91.14,91.14,25.17,6903,40.26,40.26,40.26,112000,2,OFF,0,112000,1,ON,338
5:05:37 PM,M27,RITM,1013.25,29.13,91.4,91.4,25.14,6898,40.27,40.27,40.27,112000,2,OFF,0,112000,1,ON,338
5:05:38 PM,M27,RITM,1013.25,29.13,91.49,91.49,25.13,6901,40.27,40.27,40.27,112000,2,OFF,0,112000,1,ON,338
5:05:39 PM,M27,RITM,1013.25,29.13,91.13,91.13,25.17,6900,40.27,40.27,40.27,112000,2,OFF,0,112000,1,ON,338
5:05:40 PM,M27,RITM,1013.25,29.13,90.95,90.95,25.19,6898,40.27,40.27,40.27,112000,2,OFF,0,112000,1,ON,338
5:05:41 PM,M27,RITM,1013.25,29.13,90.87,90.87,25.2,6904,40.26,40.26,40.26,112000,2,OFF,0,112000,1,ON,338
5:05:42 PM,M27,RITM,1013.25,29.13,91.33,91.33,25.15,6899,40.26,40.26,40.26,112000,2,OFF,0,112000,1,ON,339
5:05:43 PM,M27,RITM,1013.25,29.13,90.69,90.69,25.22,6898,40.26,40.26,40.26,112000,2,OFF,0,112000,1,ON,339
5:05:44 PM,M27,RITM,1013.25,29.13,90.67,90.67,25.22,6907,40.27,40.27,40.27,112000,2,OFF,0,112000,1,ON,339
5:05:45 PM,M27,RITM,1013.25,29.13,90.75,90.75,25.21,6906,40.28,40.28,40.28,112000,2,OFF,0,112000,1,ON,339
5:05:46 PM,M27,RITM,1013.25,29.13,90.82,90.82,25.2,6905,40.29,40.29,40.29,112000,2,OFF,0,112000,1,ON,339
5:05:47 PM,M27,RITM,1013.25,29.13,91.11,91.11,25.17,6905,40.28,40.28,40.28,112000,2,OFF,0,112000,1,ON,339
5:05:48 PM,M27,RITM,1013.25,29.13,90.93,90.93,25.19,6904,40.28,40.28,40.28,112000,2,OFF,0,112000,1,ON,339
5:05:49 PM,M27,RITM,1013.25,29.13,90.82,90.82,25.2,6904,40.29,40.29,40.29,112000,2,OFF,0,112000,1,ON,339
5:05:50 PM,M27,RITM,1013.25,29.13,90.92,90.92,25.19,6902,40.29,40.29,40.29,112000,2,OFF,0,112000,1,ON,339
5:05:51 PM,M27,RITM,1013.25,29.13,91.01,91.01,25.18,6902,40.29,40.29,40.29,112000,2,OFF,0,112000,1,ON,339
5:05:52 PM,M27,RITM,1013.25,29.13,90.54,90.54,25.23,6907,40.3,40.3,40.3,112000,2,OFF,0,112000,1,ON,336
5:05:53 PM,M27,RITM,1013.25,29.13,90.25,90.25,25.26,6899,40.31,40.31,40.31,112000,2,OFF,0,112000,1,ON,336
5:05:54 PM,M27,RITM,1013.25,29.13,90.81,90.81,25.2,6903,40.3,40.3,40.3,112000,2,OFF,0,112000,1,ON,336
5:05:55 PM,M27,RITM,1013.25,29.13,90.72,90.72,25.21,6907,40.3,40.3,40.3,112000,2,OFF,0,112000,1,ON,336
5:05:56 PM,M27,RITM,1013.25,29.13,91.1,91.1,25.17,6912,40.29,40.29,40.29,112000,2,OFF,0,112000,1,ON,336
5:05:57 PM,M27,RITM,1013.25,29.13,91.01,91.01,25.18,6907,40.29,40.29,40.29,112000,2,OFF,0,112000,1,ON,336
5:05:58 PM,M27,RITM,1013.25,29.13,90.93,90.93,25.19,6906,40.28,40.28,40.28,112000,2,OFF,0,112000,1,ON,336
5:05:59 PM,M27,RITM,1013.25,29.13,90.55,90.55,25.23,6910,40.29,40.29,40.29,112000,2,OFF,0,112000,1,ON,336
5:06:00 PM,M27,RITM,1013.25,29.13,90.73,90.73,25.21,6910,40.29,40.29,40.29,112000,2,OFF,0,112000,1,ON,336
5:06:01 PM,M27,RITM,1013.25,29.13,90.64,90.64,25.22,6911,40.29,40.29,40.29,112000,2,OFF,0,112000,1,ON,336
5:06:02 PM,M27,RITM,1013.25,29.13,90.82,90.82,25.2,6911,40.29,40.29,40.29,112000,2,OFF,0,112000,1,ON,338
5:06:03 PM,M27,RITM,1013.25,29.13,90.55,90.55,25.23,6914,40.29,40.29,40.29,112000,2,OFF,0,112000,1,ON,338
5:06:04 PM,M27,RITM,1013.25,29.13,90.66,90.66,25.22,6914,40.28,40.28,40.28,112000,2,OFF,0,112000,1,ON,338
5:06:05 PM,M27,RITM,1013.25,29.13,90.64,90.64,25.22,6915,40.29,40.29,40.29,112000,2,OFF,0,112000,1,ON,338
5:06:06 PM,M27,RITM,1013.25,29.13,90.61,90.61,25.22,6913,40.31,40.31,40.31,112000,2,OFF,0,112000,1,ON,338
5:06:07 PM,M27,RITM,1013.25,29.13,90.88,90.88,25.19,6911,40.31,40.31,40.31,112000,2,OFF,0,112000,1,ON,338
5:06:08 PM,M27,RITM,1013.25,29.13,90.52,90.52,25.23,6910,40.31,40.31,40.31,112000,2,OFF,0,112000,1,ON,338
5:06:09 PM,M27,RITM,1013.25,29.13,91.14,91.14,25.16,6913,40.32,40.32,40.32,112000,2,OFF,0,112000,1,ON,338
5:06:10 PM,M27,RITM,1013.25,29.13,90.98,90.98,25.18,6917,40.31,40.31,40.31,112000,2,OFF,0,112000,1,ON,338
5:06:11 PM,M27,RITM,1013.25,29.13,90.79,90.79,25.2,6920,40.31,40.31,40.31,112000,2,OFF,0,112000,1,ON,338
5:06:12 PM,M27,RITM,1013.25,29.13,90.7,90.7,25.21,6915,40.31,40.31,40.31,112000,2,OFF,0,112000,1,ON,338
5:06:13 PM,M27,RITM,1013.25,29.13,90.43,90.43,25.24,6918,40.31,40.31,40.31,112000,2,OFF,0,112000,1,ON,336
5:06:14 PM,M27,RITM,1013.25,29.13,90.81,90.81,25.2,6914,40.3,40.3,40.3,112000,2,OFF,0,112000,1,ON,336
5:06:15 PM,M27,RITM,1013.25,29.13,90.34,90.34,25.25,6917,40.31,40.31,40.31,112000,2,OFF,0,112000,1,ON,336
5:06:16 PM,M27,RITM,1013.25,29.13,90.75,90.75,25.21,6918,40.28,40.28,40.28,112000,2,OFF,0,112000,1,ON,336
5:06:17 PM,M27,RITM,1013.25,29.13,90.39,90.39,25.25,6922,40.28,40.28,40.28,112000,2,OFF,0,112000,1,ON,336
5:06:18 PM,M27,RITM,1013.25,29.13,90.93,90.93,25.19,6919,40.28,40.28,40.28,112000,2,OFF,0,112000,1,ON,336
5:06:19 PM,M27,RITM,1013.25,29.13,90.57,90.57,25.23,6919,40.28,40.28,40.28,112000,2,OFF,0,112000,1,ON,336
5:06:20 PM,M27,RITM,1013.25,29.13,90.46,90.46,25.24,6917,40.29,40.29,40.29,112000,2,OFF,0,112000,1,ON,336
5:06:21 PM,M27,RITM,1013.25,29.13,90.27,90.27,25.26,6922,40.3,40.3,40.3,112000,2,OFF,0,112000,1,ON,336
5:06:22 PM,M27,RITM,1013.25,29.13,90.18,90.18,25.27,6918,40.3,40.3,40.3,112000,2,OFF,0,112000,1,ON,336
5:06:23 PM,M27,RITM,1013.25,29.13,90.54,90.54,25.23,6919,40.3,40.3,40.3,112000,2,OFF,0,112000,1,ON,338
5:06:24 PM,M27,RITM,1013.25,29.13,90.18,90.18,25.27,6920,40.3,40.3,40.3,112000,2,OFF,0,112000,1,ON,338
5:06:25 PM,M27,RITM,1013.25,29.13,90.34,90.34,25.25,6923,40.31,40.31,40.31,112000,2,OFF,0,112000,1,ON,338
5:06:26 PM,M27,RITM,1013.25,29.13,90.61,90.61,25.22,6922,40.31,40.31,40.31,112000,2,OFF,0,112000,1,ON,338
5:06:27 PM,M27,RITM,1013.25,29.13,90.42,90.42,25.24,6926,40.32,40.32,40.32,112000,2,OFF,0,112000,1,ON,338
5:06:28 PM,M27,RITM,1013.25,29.13,90.4,90.4,25.24,6926,40.33,40.33,40.33,112000,2,OFF,0,112000,1,ON,338
5:06:29 PM,M27,RITM,1013.25,29.13,90.75,90.75,25.2,6924,40.34,40.34,40.34,112000,2,OFF,0,112000,1,ON,338
5:06:30 PM,M27,RITM,1013.25,29.13,90.48,90.48,25.23,6924,40.34,40.34,40.34,112000,2,OFF,0,112000,1,ON,338
